lon,lat,p_anomalous,label,nearest_gold_deg
-105.4644,38.5753,0.19,1,0.04415588862202086
-105.4647,38.5708,0.315,1,0.04815562791616886
-105.4592,38.5717,0.36,1,0.04972008145609127
-105.46,38.5675,0.31,1,0.05308938217760855
-105.4581,38.5683,0.34,1,0.05323476777445345
-105.4569,38.5653,0.28,1,0.056448139916208506
-105.4553,38.5656,0.38,1,0.05694569781818587
-105.4522,38.5658,0.28,1,0.058350788340857614
-105.4533,38.5642,0.26,1,0.05915302612715832
-105.4514,38.5625,0.25,1,0.06158342715373788
-105.4433,38.5633,0.25,1,0.06547891645408378
-105.4453,38.5631,0.265,1,0.0644454226458333
-105.4586,38.5886,0.295,1,0.03623112612105677
-105.4508,38.5842,0.25,1,0.044831133155429984
-105.4492,38.5869,0.265,1,0.044215184043491285
-105.4514,38.5864,0.28,1,0.042888349233793505
-105.4436,38.5814,0.27,1,0.0520438132730464
-105.4447,38.5842,0.225,1,0.049405025048067396
-105.4414,38.5811,0.28,1,0.053921670040903494
-105.4461,38.5222,0.365,1,0.05358649550025971
-105.4475,38.5225,0.385,1,0.05480785071501947
-105.4539,38.5194,0.255,1,0.057738864727318366
-105.4567,38.5189,0.44,1,0.05813874525650128
-105.4578,38.5211,0.31,1,0.059620614723427334
-105.4964,38.5856,0.305,1,0.03255927671186667
-105.4933,38.5856,0.38,1,0.0314186648347788
-105.4989,38.5236,0.385,1,0.05843060585001536
-105.4981,38.525,0.46,1,0.05957938989280695
-105.5086,38.5192,0.43,1,0.057726074697654624
-105.5078,38.5189,0.45919444444444446,1,0.05711008404826369
-105.5097,38.5158,0.45419444444444446,1,0.05520231607459042
-105.5114,38.5181,0.46,1,0.05803572778899838
-105.5133,38.5147,0.44,1,0.05607107721454232
-105.5231,38.5083,0.455,1,0.05709271144374795
-105.5294,38.5011,0.4091944444444444,1,0.05709838614180661
-105.5017,38.5219,0.37919444444444445,1,0.05761990715021727
-105.5017,38.5225,0.435,1,0.05818918885840825
-105.5664,38.5267,0.455,1,0.10024370553805352
-105.565,38.5278,0.37,1,0.10102389073877525
-105.5589,38.5278,0.485,1,0.09676689361552165
-105.5472,38.5272,0.42,1,0.08753266647371914
-105.5447,38.5261,0.395,1,0.08496240168450711
-105.5611,38.5219,0.305,1,0.09449133558163159
-105.5572,38.5222,0.395,1,0.09199656352276266
-105.5564,38.5158,0.457806884635832,1,0.08765655537378896
-105.5533,38.5158,0.442806884635832,1,0.08509255960421987
-105.5531,38.5214,0.47,1,0.08824871500480246
-105.5506,38.5211,0.442806884635832,1,0.08610018408806613
-105.5461,38.5242,0.39,1,0.0846888404690863
-105.5375,38.5272,0.4828277153558052,1,0.08073742440775772
-105.5361,38.5256,0.445,1,0.07861165117206949
-105.5311,38.5258,0.405,1,0.07550673943429269
-105.5283,38.525,0.44,1,0.07313699269179069
-105.5181,38.5275,0.435,1,0.06951441361329226
-105.5117,38.5264,0.36,1,0.06555809408455851
-105.5103,38.5272,0.385,1,0.06569532479560017
-105.5136,38.5633,0.32,1,0.06030348663220083
-105.5128,38.5633,0.315,1,0.0599025750698594
-105.5114,38.5631,0.345,1,0.05939618253726314
-105.5214,38.5564,0.36,1,0.07027667109361707
-105.5203,38.5578,0.3,1,0.06850349261169417
-105.5128,38.5569,0.435,1,0.06553629910210139
-105.5061,38.5508,0.255,1,0.06849423698385086
-105.5122,38.5653,0.335,1,0.057870324865170616
-105.5131,38.5672,0.33,1,0.056707781652959345
-105.5147,38.5722,0.345,1,0.05346303863418279
-105.5178,38.5681,0.28,1,0.05860258100117681
-105.5303,38.5694,0.355,1,0.06585936911328209
-105.5311,38.5689,0.36,1,0.06678179766972112
-105.5217,38.5833,0.395,1,0.05016118519333008
-105.5228,38.5844,0.43,1,0.05032997615735703
-105.5178,38.5839,0.4519712793733682,1,0.04681950982229073
-105.5028,38.59,0.27,1,0.032085425040032964
-105.5192,38.5894,0.375,1,0.04445202470079329
-105.5211,38.5897,0.365,1,0.04584094785233231
-105.5322,38.5858,0.355,1,0.05730283151817469
-105.5222,38.5944,0.435,1,0.04435766562838702
-105.4508,38.5547,0.415,1,0.06867001164992254
-105.4525,38.5542,0.24,1,0.06833424105088128
-105.4578,38.5519,0.29,1,0.06826350782079278
-105.4456,38.5508,0.445,1,0.07460757669298723
-105.4442,38.5517,0.415,1,0.07455123406088593
-105.4433,38.5494,0.4,1,0.07366329140079642
-105.4467,38.5503,0.29,1,0.0744970100071116
-105.4644,38.5414,0.295,1,0.07623405079096754
-105.4647,38.5383,0.315,1,0.0734625462395633
-105.4667,38.5392,0.365,1,0.07385518059012386
-105.4658,38.5353,0.3,1,0.07028195856690157
-105.4767,38.5494,0.37,1,0.06621806777610173
-105.4781,38.5492,0.435,1,0.06629730386675074
-105.4767,38.5478,0.43,1,0.06781079928742845
-105.4683,38.5467,0.285,1,0.07018390485004379
-105.4686,38.5453,0.442806884635832,1,0.07149175127244163
-105.4686,38.5514,0.405,1,0.06552982908569321
-105.4661,38.5461,0.195,1,0.07126250416593484
-105.4667,38.5444,0.395,1,0.07277728010855879
-105.4608,38.5433,0.255,1,0.0753779709198888
-105.4572,38.5456,0.28,1,0.07435898398983222
-105.4506,38.5444,0.31,1,0.07336932942312559
-105.4514,38.5467,0.2,1,0.0755708574782607
-105.4431,38.5472,0.305,1,0.07164867409798288
-105.4444,38.5358,0.305,1,0.06276749556896198
-105.5378,38.6372,0.33,1,0.058935986459889775
-105.5378,38.6383,0.38,1,0.05935333604777708
-105.5281,38.6364,0.43919444444444444,1,0.04971507316699318
-105.5233,38.6333,0.36,1,0.04406005560596031
-105.5294,38.6347,0.405,1,0.05021468410733588
-105.5317,38.6267,0.42,1,0.0499363244542481
-105.5342,38.6256,0.435,1,0.05214535933330679
-105.5253,38.6633,0.265,1,0.06391845195246754
-105.5281,38.6606,0.31,1,0.06385909880353442
-105.5278,38.6575,0.385,1,0.06148068395845688
-105.5269,38.6564,0.3,1,0.06007146161031423
-105.5281,38.6639,0.275,1,0.06624038420781674
-105.5533,38.6472,0.355,1,0.07712211420856332
-105.5461,38.655,0.39,1,0.07447695281091546
-105.545,38.6544,0.37,1,0.07322646038147827
-105.5494,38.6569,0.425,1,0.07828199345954698
-105.5489,38.6586,0.445,1,0.07878005140897154
-105.5353,38.6628,0.365,1,0.07058490277672852
-105.535,38.6639,0.29,1,0.07111029812902817
-105.5339,38.67,0.395,1,0.07465700569940006
-105.5428,38.6419,0.44,1,0.06537206207547515
-105.5881,38.6344,0.405,1,0.10674094106761063
-105.5894,38.635,0.37,1,0.10812788030845315
-105.5833,38.6203,0.37,1,0.10034415030283833
-105.5881,38.6169,0.445,1,0.10503203558914387
-105.5878,38.6161,0.405,1,0.10472297980863646
-105.5756,38.6203,0.375,1,0.09265446832181785
-105.5797,38.6125,0.39,1,0.09666085298609933
-105.5803,38.6114,0.445,1,0.09729859454277136
-105.5644,38.6131,0.355,1,0.0813500245851274
-105.5636,38.6117,0.41,1,0.0806008839901825
-105.5419,38.6108,0.42,1,0.05899264784699617
-105.8947,38.5878,0.3528277153558052,1,0.06427650426088444
-105.8933,38.5881,0.39282771535580524,1,0.06358607551972277
-105.8881,38.5914,0.255,1,0.0591089925476619
-105.8811,38.5864,0.442806884635832,1,0.0630113719895073
-105.8458,38.5794,0.452806884635832,1,0.07586367378396658
-105.8494,38.5808,0.45419444444444446,1,0.07321456822244622
-105.8556,38.5808,0.36,1,0.07123241537389792
-105.8575,38.5828,0.42,1,0.06879116949143921
-105.8581,38.5811,0.39,1,0.07028104296323551
-105.8631,38.5839,0.46419444444444447,1,0.06645429256263098
-105.8558,38.6083,0.42,1,0.04540926116994052
-105.8472,38.6094,0.43,1,0.04886353446078039
-105.8389,38.61,0.36,1,0.053669777342564215
-105.8372,38.6108,0.425,1,0.05427751836626798
-105.8717,38.6114,0.39419444444444446,1,0.03796979062359432
-105.8686,38.6075,0.4191944444444444,1,0.04225220704294296
-105.87,38.5986,0.445,1,0.05087802079483854
-105.8647,38.5978,0.4141944444444444,1,0.052511608240463636
-105.865,38.5967,0.44,1,0.05352802069944411
-105.8431,38.5994,0.45419444444444446,1,0.05943612537841984
-105.8514,38.6,0.45,1,0.05479822077403497
-105.8556,38.5986,0.43919444444444444,1,0.0543776148796573
-105.8569,38.5972,0.465,1,0.05522858861133382
-105.8658,38.6042,0.41780688463583204,1,0.046023309311696854
-105.9,38.6,0.245,1,0.0548956919985514
-105.8944,38.6019,0.415,1,0.05087503316952075
-105.8939,38.6006,0.44,1,0.05190665660587081
-105.8894,38.6031,0.44,1,0.04809533241386126
-105.8869,38.6011,0.385,1,0.04938259814954511
-105.8853,38.6022,0.45919444444444446,1,0.04796316294824042
-105.8967,38.6092,0.425,1,0.04520213490532772
-105.8325,38.6033,0.4,1,0.06293492671006004
-105.8494,38.5881,0.4536124401913876,1,0.06644893528116225
-105.8447,38.5833,0.452806884635832,1,0.07275334356577393
-105.8492,38.5811,0.38,1,0.07300655450026501
-105.8453,38.5792,0.3528277153558052,1,0.07624490146888631
-105.8447,38.5767,0.3578277153558052,1,0.0787787598277564
-105.8422,38.5833,0.43780688463583206,1,0.07384950236798744
-105.8425,38.5847,0.3778277153558052,1,0.0724660541219135
-105.8375,38.5928,0.41,1,0.06803252898430198
-105.8356,38.5958,0.457806884635832,1,0.06669000674764065
-105.8386,38.5975,0.447806884635832,1,0.06354564501207276
-105.8364,38.6003,0.43,1,0.06264290063527128
-105.8325,38.6053,0.37,1,0.061492479214944745
-105.8289,38.61,0.425,1,0.06094460599593466
-105.8283,38.6089,0.44919444444444445,1,0.06211293746072817
-105.8275,38.6144,0.462806884635832,1,0.05934307878767174
-105.82,38.5906,0.38,1,0.0807508080454962
-105.8178,38.5875,0.3778277153558052,1,0.0845155192849195
-105.8203,38.5886,0.43919444444444444,1,0.0820104200696457
-105.8128,38.5869,0.36,1,0.08843153849165244
-105.8094,38.5839,0.462806884635832,1,0.09295853376640872
-105.8081,38.5836,0.4186124401913876,1,0.09409742291902053
-105.8061,38.5842,0.38419444444444445,1,0.09513128297253036
-105.7925,38.5844,0.46,1,0.10535227097694294
-105.7892,38.5858,0.42919444444444443,1,0.10714004386783388
-105.7939,38.5875,0.41,1,0.10235450649581282
-105.7997,38.5883,0.4191944444444444,1,0.09728539972678496
-105.7731,38.5928,0.35,1,0.11696912840574969
-105.7731,38.5778,0.365,1,0.1248914608770346
-105.7825,38.5897,0.17,1,0.11046460519098587
-105.7789,38.5853,0.3936124401913875,1,0.11588068432660388
-105.8669,38.585,0.445,1,0.0647557333368997
-105.8672,38.5869,0.31,1,0.06283267462077237
-105.8761,38.5883,0.37,1,0.06087213648296034
-105.7714,38.6064,0.40419444444444447,1,0.11262694615410793
-105.775,38.6064,0.40419444444444447,1,0.10930517371103317
-105.7881,38.6072,0.375,1,0.09703597786388495
-105.7869,38.6067,0.365,1,0.09833421073054933
-105.7942,38.6044,0.38919444444444445,1,0.09289071535950086
-105.7975,38.605,0.375,1,0.08971642547494069
-105.8089,38.6067,0.325,1,0.07906489107057094
-105.8022,38.6064,0.375,1,0.08494330462137831
-105.8072,38.6136,0.445,1,0.07708707414347155
-105.8186,38.6075,0.375,1,0.07059921387664014
-105.8194,38.6081,0.435,1,0.06959928878946903
-105.8275,38.6081,0.355,1,0.06324075426495165
-105.8069,38.6061,0.38,1,0.08107614322351872
-105.7853,38.6133,0.475,1,0.09715421246656761
