lon,lat,p_anomalous,label,nearest_gold_deg
-120.4736,38.8911,0.41,1,0.04616850008393047
-120.4431,38.8992,0.36,1,0.07742448191625405
-120.436,38.9239,0.335,1,0.09123899604883674
-120.4232,38.8948,0.3236124401913875,1,0.09670354905587335
-120.4243,38.9806,0.3572248803827751,1,0.07547212995537013
-120.4432,38.9789,0.325,1,0.05711047539637464
-121.5287,38.606,0.375,1,0.09469439054136719
-121.5231,38.5361,0.405,1,0.06838044749780835
-121.5494,38.5922,0.39,1,0.10470397127139802
-121.5244,38.6272,0.425,1,0.1065313174611156
-121.5496,38.6273,0.385,1,0.12440175079153921
-121.5553,38.6557,0.33,1,0.14834456376963112
-121.5245,38.6553,0.405,1,0.12928949531961398
-121.5117,38.6707,0.4,1,0.13680379234509651
-121.5199,38.7149,0.345,0,0.18078247038914383
-121.5202,38.7382,0.335,0,0.20281690659311608
-121.5616,38.7139,0.375,0,0.19864630779352932
-121.5639,38.7366,0.355,0,0.21929872685449645
-121.5904,38.714,0.4,0,0.21549524727938094
-121.5992,38.7381,0.405,0,0.2399361323352559
-121.6215,38.7011,0.44,0,0.22722661287798077
-121.6111,38.6732,0.405,0,0.20102207739449843
-121.5891,38.6797,0.32,0,0.18905207113385708
-121.5655,38.686,0.335,0,0.178082013690325
-121.5996,38.6532,0.45,0,0.1796495076530954
-121.657,38.5741,0.375,0,0.20350932067106992
-121.6922,38.5667,0.385,0,0.23766318099361067
-121.6938,38.5381,0.385,0,0.23849087949018102
-121.6941,38.5082,0.36,0,0.2416349221449677
-121.6481,38.5171,0.41,0,0.19481551683580392
-121.6646,38.5518,0.43,0,0.2092404014524891
-121.6922,38.6045,0.355,0,0.24388019107750855
-121.6958,38.6481,0.35,0,0.2611462034952924
-121.6971,38.7346,0.405,0,0.3065444757290617
-121.638,38.6761,0.41,0,0.2241744044265605
-121.5631,38.5123,0.34,1,0.1128111944799888
-121.5668,38.5348,0.43,1,0.11192180127214321
-121.5574,38.5739,0.435,1,0.10570833268953415
-121.5844,38.5889,0.41,1,0.13590839414841863
-121.6279,38.5574,0.395,0,0.17283637232943871
-121.6347,38.693,0.365,0,0.2318256836504517
-121.5385,38.7025,0.385,0,0.17717565747020925
-121.5914,38.6124,0.4,0,0.15130790329655436
-121.4436,38.5394,0.36,1,0.013555279414302098
-121.4776,38.5408,0.355,1,0.02276193313407278
-121.4814,38.5099,0.435,1,0.04446494799276964
-121.4444,38.5106,0.31,1,0.037081553365522144
-121.4081,38.5102,0.37,1,0.0326390701460749
-121.4084,38.5394,0.415,1,0.00880345954724914
-121.4392,38.5645,0.38,1,0.024616815391110037
-121.4803,38.5758,0.4,1,0.0388079837146983
-121.4837,38.6082,0.36,1,0.06831886708662416
-121.4401,38.6095,0.345,1,0.06532660713675206
-121.4094,38.6037,0.33,1,0.04386958969491997
-121.4103,38.5747,0.42,1,0.02842704522106391
-121.4053,38.6236,0.355,1,0.05910403454926211
-121.4447,38.6266,0.33,1,0.0813124074173223
-121.4838,38.6281,0.405,1,0.08686023025528443
-121.4746,38.6494,0.375,1,0.10516019018621116
-121.4841,38.6764,0.355,1,0.13351237995032725
-121.4845,38.7024,0.38,0,0.15907684809550196
-121.483,38.7329,0.395,0,0.18892105123569733
