lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
45.8678,-112.3406,,,,,3.7,,,,,,,,,,,,5039497
45.8678,-112.3406,,,,,3.9,,,,,,,,,,,,5039498
45.8678,-112.3406,,,,,3.4,,,,,,,,,,,,5039499
45.8517,-112.2867,,,,,2.5,,,,,,,,,,,,5039500
45.8517,-112.2867,,,,,1.7,,,,,,,,,,,,5039501
45.8517,-112.2867,,,,,2.0,,,,,,,,,,,,5039502
45.8458,-112.2939,,,,,7.0,,,,,,,,,,,,5039503
45.8458,-112.2939,,,,,4.3,,,,,,,,,,,,5039504
45.8458,-112.2939,,,,,6.1,,,,,,,,,,,,5039505
45.8625,-112.2836,,,,,2.7,,,,,,,,,,,,5039506
45.8625,-112.2836,,,,,2.4,,,,,,,,,,,,5039507
45.8625,-112.2836,,,,,2.8,,,,,,,,,,,,5039508
45.8708,-112.2861,,,,,4.0,,,,,,,,,,,,5039509
45.8708,-112.2861,,,,,2.4,,,,,,,,,,,,5039510
45.8708,-112.2861,,,,,3.7,,,,,,,,,,,,5039511
45.8664,-112.2611,,,,,6.2,,,,,,,,,,,,5039512
45.8664,-112.2611,,,,,5.9,,,,,,,,,,,,5039513
45.8664,-112.2611,,,,,6.6,,,,,,,,,,,,5039514
45.8197,-112.3469,,,,,6.1,,,,,,,,,,,,5039515
45.8197,-112.3469,,,,,5.6,,,,,,,,,,,,5039516
45.8197,-112.3469,,,,,6.0,,,,,,,,,,,,5039517
45.8069,-112.2833,,,,,6.1,,,,,,,,,,,,5039518
45.8069,-112.2833,,,,,4.3,,,,,,,,,,,,5039519
45.8069,-112.2833,,,,,5.1,,,,,,,,,,,,5039520
45.7808,-112.2778,,,,,15.9,,,,,,,,,,,,5039521
45.7808,-112.2778,,,,,11.2,,,,,,,,,,,,5039522
45.7808,-112.2778,,,,,13.8,,,,,,,,,,,,5039523
45.7569,-112.2625,,,,,3.0,,,,,,,,,,,,5039524
45.7569,-112.2625,,,,,2.5,,,,,,,,,,,,5039525
45.7569,-112.2625,,,,,2.6,,,,,,,,,,,,5039526
45.7611,-112.2922,,,,,2.8,,,,,,,,,,,,5039527
45.7611,-112.2922,,,,,2.3,,,,,,,,,,,,5039528
45.7611,-112.2922,,,,,2.3,,,,,,,,,,,,5039529
45.7528,-112.3253,,,,,5.0,,,,,,,,,,,,5039530
45.7528,-112.3253,,,,,3.3,,,,,,,,,,,,5039531
45.7528,-112.3253,,,,,3.7,,,,,,,,,,,,5039532
45.7722,-112.3633,,,,,7.8,,,,,,,,,,,,5039533
45.7722,-112.3633,,,,,4.1,,,,,,,,,,,,5039534
45.7722,-112.3633,,,,,5.7,,,,,,,,,,,,5039535
45.7847,-112.3556,,,,,28.3,,,,,,,,,,,,5039536
45.7847,-112.3556,,,,,19.7,,,,,,,,,,,,5039537
45.7847,-112.3556,,,,,22.8,,,,,,,,,,,,5039538
45.7894,-112.3472,,,,,17.0,,,,,,,,,,,,5039539
45.7894,-112.3472,,,,,15.0,,,,,,,,,,,,5039540
45.7894,-112.3472,,,,,15.3,,,,,,,,,,,,5039541
46.1917,-112.0747,,,,,37.0,,,,,,,,,,,,5039542
46.1917,-112.0747,,,,,39.3,,,,,,,,,,,,5039543
